date,time,match_name,meeting_code,event_id,event_name,selection_number,selection_name,result_position,win_amount,last_odd
2026-06-13,15:20:00,Super Over Kolkata v Mumbai,KIRON4-2026-06-13-280108-3170,149725939,1st Innings 4s Over/Under (0.5),1,Over,1,1.14,7/50
2026-06-13,15:20:00,Super Over Kolkata v Mumbai,KIRON4-2026-06-13-280108-3170,149725940,1st Innings 6s Over/Under (1.5),2,Under,1,1.09,9/100
2026-06-13,15:20:00,Super Over Kolkata v Mumbai,KIRON4-2026-06-13-280108-3170,149725941,1st Innings 1st Wicket,4,Other,1,1.98,49/50
2026-06-13,15:20:00,Super Over Kolkata v Mumbai,KIRON4-2026-06-13-280108-3170,149725942,2nd Innings 1st Wicket,3,Caught,1,4.4,17/5
2026-06-13,15:20:00,Super Over Kolkata v Mumbai,KIRON4-2026-06-13-280108-3170,149725943,1st Innings 1st Ball Outcome,2,Runs,1,1.51,51/100
2026-06-13,15:20:00,Super Over Kolkata v Mumbai,KIRON4-2026-06-13-280108-3170,149725944,2nd Innings 1st Ball Outcome,2,Runs,1,1.69,69/100
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149725999,Match Result,2,Rajasthan wins the match,1,1.86,43/50
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726000,Total Match Runs Over/Under (30.5),2,Under,1,1.4,2/5
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726001,Total Match 4s Over/Under (2.5),2,Under,1,1.35,7/20
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726002,Total Match 6s Over/Under (2.5),2,Under,1,1.2,1/5
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726003,Innings most 4s,1,1st Innings,1,2.81,181/100
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726004,Innings most 6s,2,Same for both Innings,1,1.98,49/50
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726005,Total Match Boundaries,1,0-1,1,25.0,24/1
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726006,Run-Out in the Match,1,Yes,1,1.82,41/50
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726007,Total Match Wickets Over/Under (2.5),1,Over,1,2.02,51/50
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726008,1st Innings Runs Over/Under (10.5),2,Under,1,2.49,149/100
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726009,1st Innings 4s Over/Under (0.5),1,Over,1,1.15,3/20
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726010,1st Innings 6s Over/Under (1.5),2,Under,1,1.15,3/20
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726011,1st Innings 1st Wicket,4,Other,1,1.94,47/50
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726012,2nd Innings 1st Wicket,2,Bowled,1,4.57,357/100
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726013,1st Innings 1st Ball Outcome,1,No Runs,1,6.2,26/5
2026-06-13,15:24:00,Super Over Lucknow v Rajasthan,KIRON4-2026-06-13-280109-3171,149726014,2nd Innings 1st Ball Outcome,1,No Runs,1,4.92,98/25
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726061,Match Result,1,Delhi wins the match,1,1.4,2/5
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726062,Total Match Runs Over/Under (30.5),2,Under,1,1.37,37/100
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726063,Total Match 4s Over/Under (2.5),2,Under,1,1.32,8/25
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726064,Total Match 6s Over/Under (2.5),2,Under,1,1.16,4/25
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726065,Innings most 4s,1,1st Innings,1,2.61,161/100
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726066,Innings most 6s,3,2nd Innings,1,3.03,203/100
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726067,Total Match Boundaries,2,2-3,1,1.85,17/20
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726068,Run-Out in the Match,1,Yes,1,1.91,91/100
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726069,Total Match Wickets Over/Under (2.5),1,Over,1,2.08,27/25
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726070,1st Innings Runs Over/Under (15.5),2,Under,1,1.31,31/100
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726071,1st Innings 4s Over/Under (0.5),1,Over,1,1.12,3/25
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726072,1st Innings 6s Over/Under (1.5),2,Under,1,1.1,1/10
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726073,1st Innings 1st Wicket,4,Other,1,1.95,19/20
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726074,2nd Innings 1st Wicket,4,Other,1,2.12,28/25
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726075,1st Innings 1st Ball Outcome,2,Runs,1,1.57,57/100
2026-06-13,15:28:00,Super Over Delhi v Punjab,KIRON4-2026-06-13-280110-3172,149726076,2nd Innings 1st Ball Outcome,2,Runs,1,1.68,17/25
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726126,Match Result,2,Chennai wins the match,1,1.48,12/25
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726127,Total Match Runs Over/Under (30.5),1,Over,1,2.24,31/25
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726128,Total Match 4s Over/Under (2.5),2,Under,1,1.42,21/50
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726129,Total Match 6s Over/Under (2.5),1,Over,1,3.2,11/5
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726130,Innings most 4s,1,1st Innings,1,2.81,181/100
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726131,Innings most 6s,3,2nd Innings,1,3.25,9/4
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726132,Total Match Boundaries,3,4-5,1,3.05,41/20
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726133,Run-Out in the Match,1,Yes,1,1.97,97/100
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726134,Total Match Wickets Over/Under (2.5),2,Under,1,1.5,1/2
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726135,1st Innings Runs Over/Under (10.5),1,Over,1,1.34,17/50
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726136,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726137,1st Innings 6s Over/Under (1.5),2,Under,1,1.15,3/20
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726138,1st Innings 1st Wicket,4,Other,1,2.04,26/25
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726139,2nd Innings 1st Wicket,2,Bowled,1,4.32,83/25
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726140,1st Innings 1st Ball Outcome,2,Runs,1,1.5,1/2
2026-06-13,15:32:00,Super Over Gujarat v Chennai,KIRON4-2026-06-13-280111-3173,149726141,2nd Innings 1st Ball Outcome,2,Runs,1,1.66,33/50
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726182,Match Result,1,Hyderabad wins the match,1,2.54,77/50
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726183,Total Match Runs Over/Under (30.5),2,Under,1,1.39,39/100
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726184,Total Match 4s Over/Under (1.5),1,Over,1,1.35,7/20
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726185,Total Match 6s Over/Under (2.5),2,Under,1,1.19,19/100
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726186,Innings most 4s,2,Same for both Innings,1,2.47,147/100
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726187,Innings most 6s,2,Same for both Innings,1,1.9,9/10
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726188,Total Match Boundaries,2,2-3,1,2.17,117/100
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726189,Run-Out in the Match,2,No,1,1.71,71/100
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726190,Total Match Wickets Over/Under (2.5),2,Under,1,1.74,37/50
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726191,1st Innings Runs Over/Under (10.5),2,Under,1,2.7,17/10
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726192,1st Innings 4s Over/Under (0.5),1,Over,1,1.18,9/50
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726193,1st Innings 6s Over/Under (1.5),2,Under,1,1.19,19/100
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726194,1st Innings 1st Wicket,3,Caught,1,3.92,73/25
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726195,2nd Innings 1st Wicket,1,None,1,7.5,13/2
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726196,1st Innings 1st Ball Outcome,1,No Runs,1,6.3,53/10
2026-06-13,15:36:00,Super Over Hyderabad v Kolkata,KIRON4-2026-06-13-280112-3174,149726197,2nd Innings 1st Ball Outcome,2,Runs,1,1.6,3/5
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726239,Match Result,2,Mumbai wins the match,1,1.62,31/50
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726240,Total Match Runs Over/Under (30.5),2,Under,1,1.42,21/50
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726241,Total Match 4s Over/Under (2.5),2,Under,1,1.36,9/25
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726242,Total Match 6s Over/Under (2.5),2,Under,1,1.2,1/5
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726243,Innings most 4s,1,1st Innings,1,2.72,43/25
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726244,Innings most 6s,2,Same for both Innings,1,1.92,23/25
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726245,Total Match Boundaries,2,2-3,1,1.86,43/50
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726246,Run-Out in the Match,2,No,1,1.64,16/25
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726247,Total Match Wickets Over/Under (2.5),2,Under,1,1.55,11/20
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726248,1st Innings Runs Over/Under (10.5),1,Over,1,1.35,7/20
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726249,1st Innings 4s Over/Under (0.5),1,Over,1,1.12,3/25
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726250,1st Innings 6s Over/Under (1.5),2,Under,1,1.15,3/20
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726251,1st Innings 1st Wicket,4,Other,1,2.06,53/50
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726252,2nd Innings 1st Wicket,1,None,1,5.6,23/5
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726253,1st Innings 1st Ball Outcome,3,Wicket,1,5.77,477/100
2026-06-13,15:40:00,Super Over Bangalore v Mumbai,KIRON4-2026-06-13-280113-3175,149726254,2nd Innings 1st Ball Outcome,1,No Runs,1,4.84,96/25
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726302,Match Result,2,Lucknow wins the match,1,1.43,43/100
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726303,Total Match Runs Over/Under (30.5),2,Under,1,1.51,51/100
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726304,Total Match 4s Over/Under (2.5),2,Under,1,1.4,2/5
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726305,Total Match 6s Over/Under (2.5),2,Under,1,1.24,6/25
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726306,Innings most 4s,2,Same for both Innings,1,2.45,29/20
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726307,Innings most 6s,2,Same for both Innings,1,2.0,1/1
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726308,Total Match Boundaries,2,2-3,1,2.04,26/25
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726309,Run-Out in the Match,1,Yes,1,1.99,99/100
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726310,Total Match Wickets Over/Under (2.5),2,Under,1,1.44,11/25
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726311,1st Innings Runs Over/Under (10.5),2,Under,1,2.67,167/100
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726312,1st Innings 4s Over/Under (0.5),1,Over,1,1.12,3/25
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726313,1st Innings 6s Over/Under (1.5),2,Under,1,1.16,4/25
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726314,1st Innings 1st Wicket,4,Other,1,2.05,21/20
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726315,2nd Innings 1st Wicket,4,Other,1,2.19,119/100
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726316,1st Innings 1st Ball Outcome,2,Runs,1,1.46,23/50
2026-06-13,15:44:00,Super Over Punjab v Lucknow,KIRON4-2026-06-13-280114-3176,149726317,2nd Innings 1st Ball Outcome,1,No Runs,1,5.39,439/100
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726375,Match Result,1,Rajasthan wins the match,1,1.75,3/4
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726376,Total Match Runs Over/Under (20.5),1,Over,1,1.36,9/25
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726377,Total Match 4s Over/Under (2.5),2,Under,1,1.33,33/100
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726378,Total Match 6s Over/Under (2.5),1,Over,1,3.73,273/100
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726379,Innings most 4s,3,2nd Innings,1,2.96,49/25
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726380,Innings most 6s,1,1st Innings,1,3.17,217/100
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726381,Total Match Boundaries,4,6+,1,4.7,37/10
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726382,Run-Out in the Match,1,Yes,1,1.79,79/100
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726383,Total Match Wickets Over/Under (2.5),2,Under,1,1.63,63/100
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726384,1st Innings Runs Over/Under (15.5),1,Over,1,2.59,159/100
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726385,1st Innings 4s Over/Under (0.5),2,Under,1,4.02,151/50
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726386,1st Innings 6s Over/Under (1.5),1,Over,1,4.31,331/100
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726387,1st Innings 1st Wicket,4,Other,1,1.98,49/50
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726388,2nd Innings 1st Wicket,1,None,1,6.5,11/2
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726389,1st Innings 1st Ball Outcome,2,Runs,1,1.54,27/50
2026-06-13,15:48:00,Super Over Rajasthan v Gujarat,KIRON4-2026-06-13-280115-3177,149726390,2nd Innings 1st Ball Outcome,2,Runs,1,1.67,67/100
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726447,Match Result,1,Delhi wins the match,1,1.89,89/100
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726448,Total Match Runs Over/Under (30.5),2,Under,1,1.41,41/100
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726449,Total Match 4s Over/Under (2.5),2,Under,1,1.35,7/20
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726450,Total Match 6s Over/Under (2.5),2,Under,1,1.2,1/5
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726451,Innings most 4s,3,2nd Innings,1,2.88,47/25
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726452,Innings most 6s,1,1st Innings,1,2.98,99/50
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726453,Total Match Boundaries,2,2-3,1,1.89,89/100
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726454,Run-Out in the Match,1,Yes,1,1.85,17/20
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726455,Total Match Wickets Over/Under (2.5),2,Under,1,1.57,57/100
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726456,1st Innings Runs Over/Under (10.5),2,Under,1,2.48,37/25
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726457,1st Innings 4s Over/Under (0.5),2,Under,1,3.87,287/100
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726458,1st Innings 6s Over/Under (1.5),2,Under,1,1.15,3/20
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726459,1st Innings 1st Wicket,3,Caught,1,4.22,161/50
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726460,2nd Innings 1st Wicket,4,Other,1,2.15,23/20
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726461,1st Innings 1st Ball Outcome,3,Wicket,1,4.99,399/100
2026-06-13,15:52:00,Super Over Delhi v Chennai,KIRON4-2026-06-13-280116-3178,149726462,2nd Innings 1st Ball Outcome,3,Wicket,1,5.59,459/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726749,Match Result,2,Bangalore wins the match,1,1.59,59/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726750,Total Match Runs Over/Under (30.5),1,Over,1,2.36,34/25
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726751,Total Match 4s Over/Under (2.5),1,Over,1,2.48,37/25
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726752,Total Match 6s Over/Under (2.5),1,Over,1,3.33,233/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726753,Innings most 4s,1,1st Innings,1,2.83,183/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726754,Innings most 6s,1,1st Innings,1,2.79,179/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726755,Total Match Boundaries,4,6+,1,4.13,313/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726756,Run-Out in the Match,1,Yes,1,1.91,91/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726757,Total Match Wickets Over/Under (2.5),2,Under,1,1.6,3/5
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726758,1st Innings Runs Over/Under (10.5),1,Over,1,1.34,17/50
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726759,1st Innings 4s Over/Under (0.5),1,Over,1,1.13,13/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726760,1st Innings 6s Over/Under (1.5),1,Over,1,3.6,13/5
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726761,1st Innings 1st Wicket,1,None,1,5.77,477/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726762,2nd Innings 1st Wicket,4,Other,1,2.13,113/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726763,1st Innings 1st Ball Outcome,2,Runs,1,1.51,51/100
2026-06-13,15:56:00,Super Over Kolkata v Bangalore,KIRON4-2026-06-13-280117-3179,149726764,2nd Innings 1st Ball Outcome,3,Wicket,1,5.2,21/5
2026-06-13,16:00:00,Super Over Mumbai v Punjab,KIRON4-2026-06-13-280118-3180,149726774,Match Result,2,Punjab wins the match,1,2.74,87/50
2026-06-13,16:00:00,Super Over Mumbai v Punjab,KIRON4-2026-06-13-280118-3180,149726775,Total Match Runs Over/Under (25.5),2,Under,1,2.08,27/25
2026-06-13,16:00:00,Super Over Mumbai v Punjab,KIRON4-2026-06-13-280118-3180,149726776,Total Match 4s Over/Under (2.5),2,Under,1,1.4,2/5
